group,name
Fruits and Fruit Juices,Actinidia deliciosa
Fruits and Fruit Juices,Fortunella spp.
Fruits and Fruit Juices,Citrus limon
Fruits and Fruit Juices,Citrus latifolia
Fruits and Fruit Juices,Litchi chinensis
Fruits and Fruit Juices,Dimocarpus longan
Fruits and Fruit Juices,Eriobotrya japonica
Fruits and Fruit Juices,Mammea americana
Fruits and Fruit Juices,Mangifera indica
Fruits and Fruit Juices,Garcinia mangostana
Fruits and Fruit Juices,Cucumis melo
Fruits and Fruit Juices,Morus nigra
Fruits and Fruit Juices,Prunus persica var. nucipersica
Fruits and Fruit Juices,Vaccinium reticulatum
Fruits and Fruit Juices,Olea europaea
Fruits and Fruit Juices,Citrus sinensis
Fruits and Fruit Juices,Citrus reticulata
Fruits and Fruit Juices,Carica papaya
Fruits and Fruit Juices,Passiflora edulis
Fruits and Fruit Juices,Passiflora edulis f. flavicarpa
Fruits and Fruit Juices,Prunus persica
Fruits and Fruit Juices,Pyrus communis
Fruits and Fruit Juices,Diospyros kaki
Fruits and Fruit Juices,Diospyros virginiana
Fruits and Fruit Juices,Ananas comosus
Fruits and Fruit Juices,Eugenia uniflora
Fruits and Fruit Juices,Musa x paradisiaca
Fruits and Fruit Juices,Prunus spp.
Fruits and Fruit Juices,Punica granatum
Fruits and Fruit Juices,Opuntia spp.
Fruits and Fruit Juices,Prunus domestica
Fruits and Fruit Juices,Citrus maxima
Fruits and Fruit Juices,Cydonia oblonga
Fruits and Fruit Juices,Nephelium lappaceum
Fruits and Fruit Juices,Rheum rhabarbarum
Fruits and Fruit Juices,Hibiscus sabdariffa
Fruits and Fruit Juices,Syzygium jambos
Fruits and Fruit Juices,Manilkara zapota
Fruits and Fruit Juices,Pouteria sapota
Fruits and Fruit Juices,Annona muricata
Fruits and Fruit Juices,Fragaria x ananassa
Fruits and Fruit Juices,Annona squamosa
Fruits and Fruit Juices,Tamarindus indica
Fruits and Fruit Juices,Citrullus lanatus
Fruits and Fruit Juices,Acca sellowiana
Fruits and Fruit Juices,Pyrus pyrifolia (burman f.) nakai
Fruits and Fruit Juices,Durio zibethinus
Fruits and Fruit Juices,Crateva religiosa
Fruits and Fruit Juices,Pangium edule
Fruits and Fruit Juices,Citrus clementina hort. ex tanaka
Fruits and Fruit Juices,Byrsonima crassifolia (l.) kunth
Fruits and Fruit Juices,Solanum quitoense lam.
Fruits and Fruit Juices,Cucumis metulifer
Fruits and Fruit Juices,Actinidia chinensis ü¾œ“¤¼zesy002ü¾œ£¤¼ (gold3)
"Lamb, Veal, and Game Products",Veal
"Lamb, Veal, and Game Products",Lamb
"Lamb, Veal, and Game Products",Game meat
"Lamb, Veal, and Game Products",Bison
"Lamb, Veal, and Game Products",Goat
"Lamb, Veal, and Game Products",Ovis aries
"Lamb, Veal, and Game Products",Bos taurus
"Lamb, Veal, and Game Products","Antilocapra americana, bosephalus tragocamelus"
"Lamb, Veal, and Game Products","Ursus arctos, euarctos spp."
"Lamb, Veal, and Game Products",Bison bison
"Lamb, Veal, and Game Products",Castor canadensis
"Lamb, Veal, and Game Products",Sus scrofa
"Lamb, Veal, and Game Products",Bubalus bubalis
"Lamb, Veal, and Game Products",Rangifer spp.
"Lamb, Veal, and Game Products",Odocoileus spp.
"Lamb, Veal, and Game Products",Cervus elaphyus
"Lamb, Veal, and Game Products",Equus caballus
"Lamb, Veal, and Game Products",Alces alces
"Lamb, Veal, and Game Products",Ondatra zibethica
"Lamb, Veal, and Game Products",Didelphis virginiana
"Lamb, Veal, and Game Products",Oryctolagus spp.
"Lamb, Veal, and Game Products","Sylvilagus spp., oryctolagus spp."
"Lamb, Veal, and Game Products",Procyon lotor
"Lamb, Veal, and Game Products",Sciuridae
"Lamb, Veal, and Game Products",Cervus elaphus
"Lamb, Veal, and Game Products","Cervus elaphus, dama dama"
Legumes and Legume Products,Beans
Legumes and Legume Products,Yokan
Legumes and Legume Products,Broadbeans (fava beans)
Legumes and Legume Products,Carob flour
Legumes and Legume Products,Chickpeas (garbanzo beans
Legumes and Legume Products,Chili with beans
Legumes and Legume Products,Cowpeas
Legumes and Legume Products,Hyacinth beans
Legumes and Legume Products,Lentils
Legumes and Legume Products,Lima beans
Legumes and Legume Products,Lupins
Legumes and Legume Products,Mothbeans
Legumes and Legume Products,Mung beans
Legumes and Legume Products,Noodles
Legumes and Legume Products,Mungo beans
Legumes and Legume Products,Peas
Legumes and Legume Products,Peanuts
Legumes and Legume Products,Peanut butter
Legumes and Legume Products,Peanut flour
Legumes and Legume Products,Pigeon peas (red gram)
Legumes and Legume Products,Refried beans
Legumes and Legume Products,Bacon
Legumes and Legume Products,Meat extender
Legumes and Legume Products,Sausage
Legumes and Legume Products,Soybeans
Legumes and Legume Products,Miso
Legumes and Legume Products,Natto
Legumes and Legume Products,Tempeh
Legumes and Legume Products,Soy flour
Legumes and Legume Products,Soy meal
Legumes and Legume Products,Soymilk
Legumes and Legume Products,Soy protein concentrate
Legumes and Legume Products,Soy protein isolate
Legumes and Legume Products,Soy sauce made from soy and wheat (shoyu)
Legumes and Legume Products,Soy sauce made from soy (tamari)
Legumes and Legume Products,Soy sauce made from hydrolyzed vegetable protein
Legumes and Legume Products,Tofu
Legumes and Legume Products,Okara
Legumes and Legume Products,Yardlong beans
Legumes and Legume Products,Winged beans
Legumes and Legume Products,Hummus
Legumes and Legume Products,Falafel
Legumes and Legume Products,Veggie burgers or soyburgers
Legumes and Legume Products,Peanut spread
Legumes and Legume Products,Chickpea flour (besan)
Legumes and Legume Products,Mori-nu
Legumes and Legume Products,Usda commodity
Legumes and Legume Products,Frijoles rojos volteados (refried beans
Legumes and Legume Products,Campbell's brown sugar and bacon flavored baked beans
Legumes and Legume Products,Campbell's pork and beans
Legumes and Legume Products,Pace
Legumes and Legume Products,Vitasoy usa
Legumes and Legume Products,Soymilk (all flavors)
Legumes and Legume Products,Silk plain
Legumes and Legume Products,Silk vanilla
Legumes and Legume Products,Silk chocolate
Legumes and Legume Products,Silk light plain
Legumes and Legume Products,Silk light vanilla
Legumes and Legume Products,Silk light chocolate
Legumes and Legume Products,Silk plus omega-3 dha
Legumes and Legume Products,Silk plus for bone health
Legumes and Legume Products,Silk plus fiber
Legumes and Legume Products,Silk unsweetened
Legumes and Legume Products,Silk very vanilla
Legumes and Legume Products,Silk nog
Legumes and Legume Products,Silk chai
Legumes and Legume Products,Silk mocha
Legumes and Legume Products,Silk coffee
Legumes and Legume Products,Silk vanilla soy yogurt (family size)
Legumes and Legume Products,Silk vanilla soy yogurt (single serving size)
Legumes and Legume Products,Silk plain soy yogurt
Legumes and Legume Products,Silk strawberry soy yogurt
Legumes and Legume Products,Silk raspberry soy yogurt
Legumes and Legume Products,Silk peach soy yogurt
Legumes and Legume Products,Silk black cherry soy yogurt
Legumes and Legume Products,Silk blueberry soy yogurt
Legumes and Legume Products,Silk key lime soy yogurt
Legumes and Legume Products,Silk banana-strawberry soy yogurt
Legumes and Legume Products,Silk original creamer
Legumes and Legume Products,Silk french vanilla creamer
Legumes and Legume Products,Silk hazelnut creamer
Legumes and Legume Products,Vitasoy usa organic nasoya
Legumes and Legume Products,Vitasoy usa nasoya
Legumes and Legume Products,Vitasoy usa organic nasoya sprouted
Legumes and Legume Products,Vitasoy usa azumaya
Legumes and Legume Products,House foods premium soft tofu
Legumes and Legume Products,House foods premium firm tofu
Legumes and Legume Products,Peanut butter with omega-3
Legumes and Legume Products,Soy sauce
Legumes and Legume Products,Loma linda little links
Legumes and Legume Products,Loma linda low fat big franks
Legumes and Legume Products,Loma linda tender rounds with gravy
Legumes and Legume Products,Loma linda swiss stake with gravy
Legumes and Legume Products,Loma linda vege-burger
Legumes and Legume Products,Loma linda redi-burger
Legumes and Legume Products,Loma linda tender bits
Legumes and Legume Products,Loma linda linketts
Legumes and Legume Products,Worthington chili
Legumes and Legume Products,Worthington choplets
Legumes and Legume Products,Worthington diced chik
Legumes and Legume Products,Worthington frichik original
Legumes and Legume Products,Worthington low fat fri chik
Legumes and Legume Products,Worthington low fat veja-links
Legumes and Legume Products,Worthington multigrain cutlets
Legumes and Legume Products,Worthington prime stakes
Legumes and Legume Products,Worthington saucettes
Legumes and Legume Products,Worthington super links
Legumes and Legume Products,Worthington vegetable skallops
Legumes and Legume Products,Worthington vegetable steaks
Legumes and Legume Products,Worthington vegetarian burger
Legumes and Legume Products,Worthington veja-links
Legumes and Legume Products,Worthington chic-ketts
Legumes and Legume Products,Worthington meatless chicken roll
Legumes and Legume Products,Worthington meatless corned beef roll
Legumes and Legume Products,Worthington dinner roast
Legumes and Legume Products,Worthington fripats
Legumes and Legume Products,Worthington prosage links
Legumes and Legume Products,Worthington prosage roll
Legumes and Legume Products,Worthington smoked turkey roll
Legumes and Legume Products,Worthington stakelets
Legumes and Legume Products,Worthington stripples
Legumes and Legume Products,Worthington wham (roll)
Legumes and Legume Products,Morningstar farms breakfast pattie with organic soy
Legumes and Legume Products,Morningstar farms breakfast bacon strips
Legumes and Legume Products,Morningstar farms breakfast sausage links
Legumes and Legume Products,Morningstar farms grillers original
Legumes and Legume Products,Morningstar farms grillers prime
Legumes and Legume Products,Morningstar farms asian veggie patties
Legumes and Legume Products,Morningstar farms mushroom lover's burger
Legumes and Legume Products,Morningstar farms tomato & basil pizza burger
Legumes and Legume Products,Morningstar farms buffalo wings
Legumes and Legume Products,Morningstar farms chik'n nuggets
Legumes and Legume Products,Morningstar farms chik patties
Legumes and Legume Products,Morningstar farms italian herb chik'n pattie
Legumes and Legume Products,Morningstar farms corn dog
Legumes and Legume Products,Morningstar farms corn dog mini
Legumes and Legume Products,Morningstar farms sausage style recipe crumbles
Legumes and Legume Products,Gardenburger black bean chipotle burger
Legumes and Legume Products,Gardenburger original
Legumes and Legume Products,Gardenburger flame grilled burger
Legumes and Legume Products,Gardenburger savory portabella veggie burger
Legumes and Legume Products,Gardenburger sun-dried tomato basil burger
Legumes and Legume Products,Gardenburger veggie medley burger
Legumes and Legume Products,Morningstar farms breakfast sausage patties maple flavored
Legumes and Legume Products,Morningstar farms chik'n grill veggie patties
Legumes and Legume Products,Morningstar farms bbq riblets
Legumes and Legume Products,Worthington leanies
Legumes and Legume Products,Morningstar farms california turk'y burger
Legumes and Legume Products,Morningstar farms hot and spicy veggie sausage patties
Legumes and Legume Products,Morningstar farms lasagna with veggie sausage
Legumes and Legume Products,Morningstar farms grillers quarter pound veggie burger
Legumes and Legume Products,Morningstar farms sesame chik'n entree
Legumes and Legume Products,Morningstar farms grillers chik'n veggie patties
Legumes and Legume Products,Morningstar farms meal starters veggie meatballs
Legumes and Legume Products,Morningstar farms breakfast biscuit sausage
Legumes and Legume Products,Morningstar farms mediterranean chickpea
Legumes and Legume Products,Morningstar farms buffalo chik patties
Legumes and Legume Products,Morningstar farms chik patties original
Legumes and Legume Products,Morningstar farms breakfast pattie
Legumes and Legume Products,Morningstar farms roasted garlic & quinoa burger
Legumes and Legume Products,Morningstar farms parmesan garlic wings
Legumes and Legume Products,Morningstar farms breakfast sandwich veggie sausage egg & cheese english muffin
Legumes and Legume Products,Morningstar farms breakfast sandwich veggie scramble & cheese english muffin
Legumes and Legume Products,Morningstar farms chipotle black bean crumbles
Legumes and Legume Products,Morningstar farms garden veggie nuggets
Legumes and Legume Products,Morningstar farms spicy black bean enchilada entree
Legumes and Legume Products,Morningstar farms spicy indian veggie burger
Legumes and Legume Products,Morningstar farms tuscan greens & beans
Legumes and Legume Products,Morningstar farms garden veggie patties
Legumes and Legume Products,Morningstar farms veggie dog
Legumes and Legume Products,Morningstar farms grillers burger style recipe crumbles
Legumes and Legume Products,Morningstar farms grillers vegan
Legumes and Legume Products,Morningstar farms breakfast sausage patties
Legumes and Legume Products,Morningstar farms spicy black bean burger
Legumes and Legume Products,Loma linda big franks
Legumes and Legume Products,Papad
Legumes and Legume Products,Vermicelli
Legumes and Legume Products,Chicken
Legumes and Legume Products,Frankfurter
Legumes and Legume Products,Luncheon slices
Legumes and Legume Products,Meatballs
Legumes and Legume Products,Vegetarian fillets
Legumes and Legume Products,Sandwich spread
Legumes and Legume Products,Vegetarian meatloaf or patties
Legumes and Legume Products,Bacon bits
Legumes and Legume Products,Soybean
Legumes and Legume Products,Tofu yogurt
Legumes and Legume Products,Chickpeas
Legumes and Legume Products,Soy sau made from hydrolyzed veg prot
Legumes and Legume Products,Vitasoy usa organic nasoya silken tofu
Legumes and Legume Products,Mornngstr frms brkfst sndwch ssge egg & chs eng muff
Legumes and Legume Products,Mornngstr frms brkfst sndwch scrmbl & chs eng muff
Legumes and Legume Products,Worthington foods
Legumes and Legume Products,Vigna angularis
Legumes and Legume Products,Phaseolus vulgaris
Legumes and Legume Products,Vicia faba
Legumes and Legume Products,Ceratonia siliqua
Legumes and Legume Products,Cicer arietinum
Legumes and Legume Products,Vigna unguiculata subsp. cylindrica
Legumes and Legume Products,Vigna unguiculata subsp. unguiculata
Legumes and Legume Products,Dolichos purpureus
Legumes and Legume Products,Lens culinaris
Legumes and Legume Products,Phaseolus lunatus
Legumes and Legume Products,Lupinus albus
Legumes and Legume Products,Vigna aconitifolia
Legumes and Legume Products,Vigna radiata
Legumes and Legume Products,Vigna mungo
Legumes and Legume Products,Pisum sativum
Legumes and Legume Products,Arachis hypogaea
Legumes and Legume Products,Cajanus cajan
Legumes and Legume Products,Vigna uniguiculata subsp. sesquipedalis
Legumes and Legume Products,Psophocarpus tetragonolobus
"Meals, Entrees, and Side Dishes",Macaroni and cheese
"Meals, Entrees, and Side Dishes",Spaghetti with meat sauce
"Meals, Entrees, and Side Dishes",Beef macaroni with tomato sauce
"Meals, Entrees, and Side Dishes",Pasta with sliced franks in tomato sauce
"Meals, Entrees, and Side Dishes",Turkey pot pie
"Meals, Entrees, and Side Dishes",Beef pot pie
"Meals, Entrees, and Side Dishes",Hot pockets
"Meals, Entrees, and Side Dishes",Hot pockets ham'n cheese stuffed sandwich
"Meals, Entrees, and Side Dishes",Ravioli
"Meals, Entrees, and Side Dishes",Tortellini
"Meals, Entrees, and Side Dishes",Chili con carne with beans
"Meals, Entrees, and Side Dishes",Beef stew
"Meals, Entrees, and Side Dishes",Chicken pot pie
"Meals, Entrees, and Side Dishes",Beef
"Meals, Entrees, and Side Dishes",Lasagna
"Meals, Entrees, and Side Dishes",Chili
"Meals, Entrees, and Side Dishes",Spaghetti
"Meals, Entrees, and Side Dishes",Pasta with tomato sauce
"Meals, Entrees, and Side Dishes",Lasagna with meat & sauce
"Meals, Entrees, and Side Dishes",Burrito
"Meals, Entrees, and Side Dishes",Spaghettios
"Meals, Entrees, and Side Dishes",Supper bakes meal kits
"Meals, Entrees, and Side Dishes",Swanson
"Meals, Entrees, and Side Dishes",Egg rolls
"Meals, Entrees, and Side Dishes",Turkey
"Meals, Entrees, and Side Dishes",Rice bowl with chicken
"Meals, Entrees, and Side Dishes",Macaroni and cheese dinner with dry sauce mix
"Meals, Entrees, and Side Dishes",Lean pockets
"Meals, Entrees, and Side Dishes",Chili with beans
"Meals, Entrees, and Side Dishes",Potato salad with egg
"Meals, Entrees, and Side Dishes",Pulled pork in barbecue sauce
"Meals, Entrees, and Side Dishes",Corn dogs
"Meals, Entrees, and Side Dishes",Chicken
"Meals, Entrees, and Side Dishes",Lasagna with meat sauce
"Meals, Entrees, and Side Dishes",Chicken tenders
"Meals, Entrees, and Side Dishes",Kashi black bean mango
"Meals, Entrees, and Side Dishes",Kashi
"Meals, Entrees, and Side Dishes",Kashi mayan harvest bake
"Meals, Entrees, and Side Dishes",Kashi pesto pasta primavera
"Meals, Entrees, and Side Dishes",Kashi spicy black bean enchilada
